ibge_cod,regiao,uf,nome,porte,snt,a1,a2,a3,a4,a5,b1,b2,b3,b4,c1,c2,c3,media_mortes
352070,Sudeste,São Paulo,Indiaporã,Menor porte,Não municipalizado,-0.1591533775409785,-0.4902322840082797,-0.7101010053641249,-0.3907817117824211,-0.4909590304210802,0.7019700354225988,-1.126427668995117,4.056640468701836,2.2265454473627,1.2602160679678975,-0.04467192801107325,1.2247474160814786,0.6666666666666666
352140,Sudeste,São Paulo,Iracemápolis,Médio porte,Municipalizado,-1.0489317421009932,-0.7634414709509149,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,0.9707502704137296,-1.0200294569137598,-0.7714352569730856,-1.0258694495527185,1.0176011978726471,9.98117689459879,1.5572160329064955,0.6666666666666666
352210,Sudeste,São Paulo,Itanhaém,Maior porte,Municipalizado,-0.08053304429171622,-0.2944767650190227,3.317086902495155,1.5715136929225086,-0.4426826694679855,1.2965659928271245,-0.6937533284097859,-0.11356826094454484,0.7382471024711008,0.2120144755670369,-0.1894278379854076,1.1449549480434746,18.666666666666668
352250,Sudeste,São Paulo,Itapevi,Maior porte,Municipalizado,-0.8953140546519911,-0.654813575832046,3.164828065430446,0.9806447432835799,-0.2958481121546941,0.3321572704916753,-0.8859073227026386,-0.10377775713858392,-0.33107020612810306,-0.024608218910901185,0.9829504351107615,1.0119675013134681,12.333333333333334
352260,Sudeste,São Paulo,Itapira,Médio porte,Municipalizado,0.1934364632929224,-0.4313654443762724,0.22448473623987708,1.171825102595768,-0.28301186753190555,0.892265716742541,-0.4062667348132708,6.836612354814911,2.2489958667245196,1.5041928633776074,1.0142617010526667,1.371033607484486,17
352290,Sudeste,São Paulo,Itapuí,Menor porte,Não municipalizado,-0.7778834669272892,-0.637683368954427,-0.7101010053641249,4.946661789014988,-1.19335833618007,0.8284460629328882,-0.8884431353251504,0.28410707729704365,-0.32075118896229077,0.35690223798881116,0.7236742093844287,0.8789800545834614,1
352300,Sudeste,São Paulo,Itapura,Menor porte,Não municipalizado,0.059240611599697485,0.029667981085042573,-0.7101010053641249,3.167513955415852,-1.19335833618007,0.5749014304246808,-1.0698038896454163,-0.835802532722438,-0.13783752236699134,-0.4053153911012567,-0.2083845997473706,0.812486331218458,1
352400,Sudeste,São Paulo,Itupeva,Médio porte,Municipalizado,-0.7146358339937403,-0.6525746538433517,-0.07020446156318666,2.2779400386162836,-0.19829265302150112,0.241402123339976,-1.1545997238385917,-0.21363369680313532,-0.6501584868293532,0.9568969635147355,3.602687139430331,1.371033607484486,5
352450,Sudeste,São Paulo,Jaci,Menor porte,Não municipalizado,0.24636801537524344,-0.32091950726791574,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,1.039347457269317,-0.9553616120241379,15.016365480230364,2.6404753192195685,0.890932169257947,1.454760045569066,0.85238256523746,1.6666666666666667
352470,Sudeste,São Paulo,Jaguariúna,Médio porte,Municipalizado,-0.13866816784687647,-0.501954039766713,1.1730231092500647,-0.3907817117824211,-0.2802392386933832,2.642511832985056,-0.6878901611052002,0.009579639647308052,0.1325211925004349,1.2521693135074075,7.200799962409477,1.6636059902905007,10
352480,Sudeste,São Paulo,Jales,Médio porte,Municipalizado,0.29855277521058615,-0.47640696584323883,0.16747139756287613,-0.3907817117824211,-1.1264631642030232,0.3841580113516106,-0.3102396452559182,0.7849961971101443,3.1493337971653705,2.2460516146526754,0.3207371630610127,1.5572160329064955,12
352590,Sudeste,São Paulo,Jundiaí,Maior porte,Municipalizado,0.04682787990736229,-0.47743493892317357,1.1111248862593242,0.6733465289858187,0.522367401833354,0.629872128976299,-1.202058502909564,0.1792069233014149,1.0306069433934038,1.5206878213345147,3.34935933152295,2.1689582878645246,85.33333333333333
352680,Sudeste,São Paulo,Lençóis Paulista,Médio porte,Municipalizado,-0.7339323956191417,-0.6708443450000368,1.6361863219059818,3.6123009138156363,-0.3738924794612485,1.0655476396897503,-0.8062540743375859,-0.16217070672871267,-0.04587279571216165,1.2510266317643832,0.7723408920142604,1.3976310968304875,5.333333333333333
352730,Sudeste,São Paulo,Louveira,Médio porte,Municipalizado,-0.6320887645125275,-0.6305811169716717,0.8540905461492797,0.2022675660839577,0.05535154072480067,0.7328076940761545,-0.8072307086745817,-0.45550862150417293,-0.10393470003113862,0.9982787086254793,11.507654998110604,1.570514777579496,4.666666666666667
352760,Sudeste,São Paulo,Luís Antônio,Menor porte,Municipalizado,-0.1129980936082531,-0.32367092319712915,3.555875953308797,-0.3907817117824211,-1.19335833618007,0.23752236491526793,-1.3822920266981318,-0.835802532722438,1.1765750386286271,0.16748279356729162,2.5608528869607174,0.9587725226214654,2.6666666666666665
352990,Sudeste,São Paulo,Miracatu,Menor porte,Municipalizado,4.225970449310761,1.6181319846518318,0.05777484719700107,-0.3907817117824211,-1.19335833618007,1.5102390649743545,-0.7775849653615651,-0.835802532722438,-0.12822324580993813,0.22512777132767464,-0.13761008711698883,0.5066152037394427,17.333333333333332
353100,Sudeste,São Paulo,Monções,Menor porte,Não municipalizado,-0.3021720812151812,-0.5725257274201291,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,0.8702759694315446,-1.2283414895165594,-0.835802532722438,3.5789403203630417,1.574542003898164,-0.021206012252078632,1.5040210542144927,0.3333333333333333
353260,Sudeste,São Paulo,Nhandeara,Menor porte,Não municipalizado,-0.6766352965779678,-0.6406379217979568,1.849485169839628,-0.3907817117824211,-1.19335833618007,0.6814986141665719,-1.0785209627570007,5.074360856508595,1.353822447051014,0.9843587734029237,0.06624199827531438,1.2247474160814786,1
353370,Sudeste,São Paulo,Ocauçu,Menor porte,Não municipalizado,3.6065646782051264,0.9006953247972845,-0.2835033094968327,-0.3907817117824211,-0.4909590304210802,0.4366107992832144,-1.1906309327006062,-0.835802532722438,-0.671326648008236,0.7174464354240859,0.012944525407347739,0.772590097199456,3.3333333333333335
353440,Sudeste,São Paulo,Osasco,Maior porte,Municipalizado,-0.7086798223207393,-0.643736250056359,1.8384524708085772,-0.11142044480718723,0.27285696340304283,0.4283411962349547,-1.1075451833414784,-0.13712985223049245,0.7245005354988951,0.8274798253144995,3.5838792823018175,1.5572160329064955,57.333333333333336
353610,Sudeste,São Paulo,Pardinho,Menor porte,Não municipalizado,-0.5787350722955866,-0.601036854251585,4.409071345043381,-0.3907817117824211,-1.19335833618007,1.4791672239546034,-1.3132588038291693,-0.835802532722438,-0.028992143315096357,0.8436809051509024,0.6640432529644447,0.9055775439294627,0.6666666666666666
353620,Sudeste,São Paulo,Pariquera-Açu,Menor porte,Não municipalizado,3.7355339523803868,1.304422770054328,1.2637988314099484,2.1930637206328742,-0.17524507283675525,0.35081451956929544,-0.5124464279495221,3.6090891639244056,10.983939961744516,0.31906568304151545,0.08655910459503362,1.0252662459864688,15.666666666666666
353650,Sudeste,São Paulo,Paulínia,Maior porte,Municipalizado,-0.7263544272101673,-0.6728578949725785,1.5935265523192528,0.9435791634169312,-0.35047916926928213,0.7001640487780304,-1.3048467145367575,-0.3784320332608987,0.18023538343156903,1.2309857279567233,11.987021731187621,1.809892181693508,8.666666666666666
353680,Sudeste,São Paulo,Pedra Bela,Menor porte,Não municipalizado,-0.5380120277729139,-0.6037333854197151,-0.7101010053641249,4.946661789014988,-1.19335833618007,1.7702417158066701,-0.7277300247849676,-0.835802532722438,-0.7035080177304415,1.26528024818449,-0.36830564705523716,0.24064031027943075,0.6666666666666666
353890,Sudeste,São Paulo,Pirajuí,Médio porte,Municipalizado,-0.894333472388706,-0.681345949864504,-0.7101010053641249,4.946661789014988,-1.19335833618007,0.8903870037036417,-0.8815988137067736,5.016366365873281,-0.17371107614041575,0.3352459859251553,-0.23363559229737024,1.1981499267354774,1.3333333333333333
354140,Sudeste,São Paulo,Presidente Prudente,Maior porte,Municipalizado,-0.2871099736565745,-0.559280931643265,0.4779474634222172,1.1750656538938806,0.6104779343730853,1.50446517318422,-0.7184126538390018,1.7248546274728185,3.493166477327108,1.4245141725094903,0.4560850019393906,1.9561783730965154,34.333333333333336
354425,Sudeste,São Paulo,Rosana,Menor porte,Municipalizado,-0.4748593726772308,-0.5443613353566127,-0.7101010053641249,3.167513955415852,-1.19335833618007,2.0888159928431844,-0.911770233379155,1.7591832384948267,2.299044454859069,0.737066141351918,2.635541471568155,1.3976310968304875,2
354490,Sudeste,São Paulo,Sales Oliveira,Menor porte,Não municipalizado,-0.5203907789520517,-0.5731389543827492,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,1.364900708318847,-1.150409398389398,0.48469765505432527,0.3423309857975218,0.7857456837011118,10.904910932000488,1.5040210542144927,1.3333333333333333
354610,Sudeste,São Paulo,Santa Clara d'Oeste,Menor porte,Não municipalizado,-0.2388622849361107,-0.5125859745651011,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,0.31417655791637167,-1.033604491685181,-0.835802532722438,3.0554188355966274,1.0280247618383382,0.435750015149922,0.9853700119674667,0.3333333333333333
354620,Sudeste,São Paulo,Santa Cruz da Conceição,Menor porte,Municipalizado,1.5483348917743889,0.10091885541721902,3.98247364917609,-0.3907817117824211,-0.7250921323407434,1.5296158172774708,-1.2454320456535835,-0.835802532722438,-0.9590056087540298,0.9062675846734763,0.1566929311046702,1.7433984583285047,2
354690,Sudeste,São Paulo,Santa Lúcia,Menor porte,Não municipalizado,-0.9846566551334591,-0.7173717133436378,-0.7101010053641249,4.946661789014988,-1.19335833618007,0.6682166362399745,-1.0895685441489174,-0.35862878818676736,-1.473232946591035,0.23765886536194528,-0.4452273359719369,1.0385649906594694,0.3333333333333333
354750,Sudeste,São Paulo,Santa Rita do Passa Quatro,Médio porte,Municipalizado,-0.1665264537361372,-0.4980765050035328,1.1669288564519606,0.6767069883770608,-0.20999930811748424,0.33312850049085624,-1.0561225084273205,5.172428667066114,1.0248999559273688,1.2016029492794904,0.004929059744451008,1.5439172882334948,4.666666666666667
354720,Sudeste,São Paulo,Santana da Ponte Pensa,Menor porte,Não municipalizado,0.15504468280083797,-0.39341893355559326,1.849485169839628,-0.3907817117824211,-1.19335833618007,0.45974997921183214,-1.2014214079983487,-0.835802532722438,3.578445776006227,1.312123686451532,-0.04359951262434149,1.5173197988874934,0.3333333333333333
354850,Sudeste,São Paulo,Santos,Maior porte,Municipalizado,-0.5544732311866228,-0.5962274907922724,1.3435144481352095,0.8799611499730833,0.18178341576141893,0.6872814001966249,-0.5558303762028991,1.4220233141055512,3.921810500917508,0.8482562698764683,1.0791719600517353,2.408335691978537,46.333333333333336
354880,Sudeste,São Paulo,São Caetano do Sul,Maior porte,Municipalizado,-1.0124801405494301,-0.7681070454519108,3.555875953308797,1.1659726426168233,0.2699735508178253,1.125026249460922,-1.4742281840255846,1.580462419998077,2.087405453231807,1.9721134116036148,2.3265385751515635,2.7009080747845515,5.333333333333333
354910,Sudeste,São Paulo,São João da Boa Vista,Médio porte,Municipalizado,0.14394647768673707,-0.4531905318119993,0.37412746346106013,-0.15871895087818588,0.6548822982719477,1.0539465838055877,-0.6877386310837306,0.3093772769255538,3.3532933443165,1.5863893327156733,0.426734598219395,1.8364896710395096,20
354930,Sudeste,São Paulo,São João do Pau d'Alho,Menor porte,Não municipalizado,0.7453559236170466,-0.199018120388915,1.849485169839628,4.946661789014988,-1.19335833618007,1.3331892113535981,-1.149138751842252,-0.835802532722438,1.719768987394647,1.1159830071501484,-0.10333411376142537,1.211448671408478,0.6666666666666666
354980,Sudeste,São Paulo,São José do Rio Preto,Maior porte,Municipalizado,0.17537672441772037,-0.4751244231163918,0.6872029051193166,0.32955206652700114,0.27487361837556246,1.3664303989864606,-0.6296264661998708,1.548171022578353,3.0503889436429716,1.8395895100006294,0.6103529571657058,1.8364896710395096,103.33333333333333
355140,Sudeste,São Paulo,Serra Azul,Menor porte,Não municipalizado,-0.5153642949993001,-0.31697987350370777,3.129278257441505,-0.3907817117824211,-1.19335833618007,-1.5414776344958516,-1.4765663007543395,-0.835802532722438,-1.0919493232702062,-0.6004902849610497,-0.5068633472163526,0.36032901233643677,1.6666666666666667
355190,Sudeste,São Paulo,Severínia,Menor porte,Municipalizado,-0.5096763572259706,-0.5198026415496881,4.835669040910673,-0.3907817117824211,-0.4909590304210802,-0.796128802476023,-1.2631565571838201,-0.835802532722438,-1.3189369033953398,0.3153289190227779,-0.4277017683117538,0.7459926078534547,2
355300,Sudeste,São Paulo,Taguaí,Menor porte,Não municipalizado,3.181835049380784,1.5305880931006117,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.7531265955026447,-1.3860490593736845,0.24723609334225,-0.39248131968706185,-0.19763084511044973,-0.23399129877111177,0.6662001398154507,10
355460,Sudeste,São Paulo,Timburi,Menor porte,Não municipalizado,0.33930105821416107,-0.12096360403154456,-0.7101010053641249,4.946661789014988,0.2114402753379095,-0.8708535269168438,-1.424582886373293,-0.835802532722438,-0.26212905577667933,0.19884952456836835,-0.22981427891525394,0.6794988844884513,0.6666666666666666
355510,Sudeste,São Paulo,Tupi Paulista,Menor porte,Não municipalizado,-0.5504588679896324,-0.6047266599374448,3.129278257441505,-0.3907817117824211,0.2114402753379095,-0.9372122326172909,-0.8379486902337928,0.7909303174805379,0.38065994052043944,1.0317229566991826,-0.17824747364736726,1.4641248201954908,1.6666666666666667
355645,Sudeste,São Paulo,Vargem Grande Paulista,Médio porte,Municipalizado,-0.9061333254686761,-0.7076017814117863,3.129278257441505,1.7441956885365428,-0.4909590304210802,-0.7808272518501141,-1.2865608780799533,-0.14440126610427856,-1.2689254518229485,0.7342959161204656,0.6216315306022759,1.4774235648684915,2.6666666666666665
355650,Sudeste,São Paulo,Várzea Paulista,Maior porte,Municipalizado,-0.9288897386507041,-0.7087807552171078,3.3121058413846303,-0.3907817117824211,0.2114402753379095,-0.6611374073340327,-0.8682628495721201,-0.6856134429956147,-1.926270627930757,0.610083080220025,-0.03972555237852715,1.331137373465484,5.666666666666667
355670,Sudeste,São Paulo,Vinhedo,Médio porte,Municipalizado,-0.7440543147211415,-0.6913768207154599,1.422887473972336,0.27639872581725505,-0.549492305900996,-0.9440473505507965,-1.168532362090509,-0.27546096227627515,-0.3961738579766997,1.5542727266921597,3.722938815432664,2.1024645644995212,6
410045,Sul,Paraná,Altamira do Paraná,Menor porte,Não municipalizado,1.0779662738917242,-0.3905382733151721,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.2321536564261146,-0.3560392398677848,5.12979128031693,9.146112881389362,3.5903540395825178,0.7761951360875,0.10765286354942408,0.6666666666666666
412862,Sul,Paraná,Alto Paraíso,Menor porte,Não municipalizado,3.2969380770226326,0.6288120320736715,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.8871300416040203,-0.6944919120394202,-0.835802532722438,1.6235108974657577,1.077476517270013,0.3601359990764267,0.2539390549524314,2
410110,Sul,Paraná,Andirá,Menor porte,Não municipalizado,-0.8051147464840156,-0.6921315213245599,3.129278257441505,-0.3907817117824211,0.2114402753379095,0.16840226179462736,-0.7103423361539484,0.8074247376489823,-0.16315522982002775,1.2254325031929083,0.5154728162267368,0.8789800545834614,1.3333333333333333
410180,Sul,Paraná,Araucária,Maior porte,Municipalizado,-0.6560788166755589,-0.6255623373341542,0.9672035715686375,0.5392273830534912,0.4961248424447729,-0.2718447801176528,-1.2865321251012167,-0.6118640139115108,0.9063114342244306,0.8383634706865202,4.005971877778984,1.0784612246784713,13
410330,Sul,Paraná,Borrazópolis,Menor porte,Não municipalizado,0.03022835243578934,-0.49181925039831687,-0.7101010053641249,4.946661789014988,0.2114402753379095,-0.11482772230351417,-0.9666139942394778,1.2966579558450715,0.1899986851922903,1.9072851601019005,0.23658344337403117,0.772590097199456,1.3333333333333333
410337,Sul,Paraná,Brasilândia do Sul,Menor porte,Não municipalizado,4.208735558814071,0.6760657487713085,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.18525879066106668,-0.5207829482609456,-0.835802532722438,2.979388269782647,1.726444200070123,1.5439460346958105,0.2938352889714334,2.3333333333333335
410347,Sul,Paraná,Cafezal do Sul,Menor porte,Não municipalizado,0.3259862933796617,-0.32760282353808595,0.5696920822377516,4.946661789014988,-1.19335833618007,-0.5494625927030302,-0.7496460648845832,-0.835802532722438,0.694236379947474,1.0381204911557498,-0.10677407878065165,0.4401214803744393,1
410360,Sul,Paraná,Cambará,Médio porte,Não municipalizado,-0.4845401062755178,-0.5914574098429484,3.2145977966149633,-0.3907817117824211,-1.19335833618007,-0.6951880427146163,-0.5962644472865437,1.23799013893724,-0.8197886098673496,1.1213371249311526,0.2055333320053122,0.8257850758914587,3
410400,Sul,Paraná,Campina Grande do Sul,Médio porte,Municipalizado,1.6030775494228469,0.1945626251473619,0.9873087739815218,0.971670971315865,-0.3393886539151929,-0.6931791579468685,-1.2823983239033028,3.4679146898548288,1.0124141995770686,0.7647565113520544,0.44530933283712354,0.7858888418724567,19.666666666666668
410420,Sul,Paraná,Campo Largo,Maior porte,Municipalizado,0.7411783800293429,-0.15824374210134207,1.7258119854530742,0.3685981795497003,-0.013961148465589476,-1.0479937297257151,-1.1327119487025372,3.148757749520882,1.67555306357719,0.8682239683321473,0.412212239369534,1.1449549480434746,41.666666666666664
410442,Sul,Paraná,Candói,Menor porte,Não municipalizado,3.5813177862231975,1.1465254410997305,-0.3059558198056376,-0.3907817117824211,-1.052878475028272,-0.049621832223787986,-1.25909931778728,0.4472205551009773,-0.9100894877567365,0.42654134758102213,0.23385952156851433,-0.3179069659865973,12.333333333333334
